!PDGY,127250,2,3,255,484.858,9y20AAAAAAE=
!PDGY,127251,2,3,255,484.859,9wAAAAD///8=
!PDGY,127250,2,3,255,484.959,+C20AAAAAAE=
!PDGY,127251,2,3,255,484.960,+AAAAAD///8=
!PDGY,129038,4,43,255,485.37,A90IAg6irzr/LR5JHph4cpIC0BAIoHbuAAAA/w==
!PDGY,127250,2,3,255,485.60,+S20AAAAAAE=
!PDGY,127251,2,3,255,485.60,+QAAAAD///8=
!PDGY,127250,2,3,255,485.161,+i20AAAAAAE=
!PDGY,127251,2,3,255,485.162,+gAAAAD///8=
!PDGY,126992,3,2,255,485.222,UwCfRZxtmyM=
!PDGY,129025,2,2,255,485.223,////f////38=
!PDGY,129026,2,2,255,485.224,U/z///////8=
!PDGY,129539,6,2,255,485.225,UzuIE4gTiBM=
!PDGY,129029,3,2,255,485.242,U59FnG2bI/////////9//////////3//////////fwD8AIgTiBMAAAAAAQAAAAA=
!PDGY,127250,2,3,255,485.261,+y20AAAAAAE=
!PDGY,127251,2,3,255,485.262,+wAAAAD///8=
!PDGY,129540,6,2,255,485.295,U/wMCAAAAAAAAP///3/wBgAAAAAAAP///3/wBQAAAAAAAP///3/wHgAAAAAoCv///3/wBwAAAAAAAP///3/wAgAAAADwCv///3/xGgAAAAAAAP///3/wHAAAAAAAAP///3/wCQAAAAAAAP///3/wEAAAAAAAAP///3/wHQAAAAAAAP///3/wiQAAAAAAAP///3/w
!PDGY,127250,2,3,255,485.362,/C20AAAAAAE=
!PDGY,127251,2,3,255,485.363,/AAAAAD///8=
!PDGY,127250,2,3,255,485.463,AS20AAAAAAE=
!PDGY,127251,2,3,255,485.464,AQAAAAD///8=
!PDGY,127250,2,3,255,485.564,Ai20AAAAAAE=$PDGY,000000,3,,5,485,1,0
!PDGY,127251,2,3,255,485.564,AgAAAAD///8=
!PDGY,127250,2,3,255,485.665,Ay20AAAAAAE=
!PDGY,127251,2,3,255,485.665,AwAAAAD///8=
!PDGY,127250,2,3,255,485.765,BC20AAAAAAE=
!PDGY,127251,2,3,255,485.766,BAAAAAD///8=
!PDGY,129039,4,43,255,485.770,EgiMDw7///9/////f/z/////BgAm//8AdAH/
!PDGY,129038,4,43,255,485.839,AUFMAg6e/Er/xng/HpmXKVQCgMAJOSgAAAAA/w==
!PDGY,127250,2,3,255,485.866,BS20AAAAAAE=
!PDGY,127251,2,3,255,485.867,BQAAAAD///8=
!PDGY,129039,4,43,255,485.929,EgiMDw7///9/////f/z/////BgAm//8AdAH/
!PDGY,127250,2,3,255,485.967,Bi20AAAAAAE=
!PDGY,127251,2,3,255,485.968,BgAAAAD///8=
!PDGY,129038,4,43,255,485.980,AY/0Ag4bXVf//V1IHpArvAAAxoUIH7oAAA8A/w==
!PDGY,129038,4,43,255,486.30,AbPhAg7ou1b/5/JGHp1yjAUAbEAJ8O0AAAAA/w==
!PDGY,127250,2,3,255,486.68,By20AAAAAAE=
!PDGY,127251,2,3,255,486.68,BwAAAAD///8=
!PDGY,129038,4,43,255,486.80,AQAlcxLW/Vj/F1xJHplOwgUAjGAAQ5MAAAAA/w==
!PDGY,127250,2,3,255,486.169,CC20AAAAAAE=
!PDGY,127251,2,3,255,486.169,CAAAAAD///8=
!PDGY,129038,4,43,255,486.180,A/tiAw6ucFn/fNxIHp9cOgAAAAAIQrEAAAAA/w==
!PDGY,126992,3,2,255,486.228,VACfRauUmyM=
!PDGY,129025,2,2,255,486.229,////f////38=
!PDGY,129026,2,2,255,486.230,VPz///////8=
!PDGY,129539,6,2,255,486.231,VDuIE4gTiBM=
!PDGY,129029,3,2,255,486.246,VJ9Fq5SbI/////////9//////////3//////////fwD8AIgTiBMAAAAAAQAAAAA=
!PDGY,127250,2,3,255,486.269,CS20AAAAAAE=
!PDGY,127251,2,3,255,486.270,CQAAAAD///8=
!PDGY,129540,6,2,255,486.298,VPwMCAAAAAAAAP///3/wBgAAAAAAAP///3/wBQAAAAAAAP///3/wHgAAAAAoCv///3/wBwAAAAAAAP///3/wAgAAAADwCv///3/xGgAAAAAAAP///3/wHAAAAAAAAP///3/wCQAAAAAAAP///3/wEAAAAAAAAP///3/wHQAAAAAAAP///3/wiQAAAAAAAP///3/w
!PDGY,127250,2,3,255,486.370,Ci20AAAAAAE=
!PDGY,127251,2,3,255,486.371,CgAAAAD///8=
!PDGY,129038,4,43,255,486.441,AeLVAQ4DuFX/MLJGHqKlxQAAz4UI////fwAA/w==
!PDGY,127250,2,3,255,486.471,Cy20AAAAAAE=
!PDGY,127251,2,3,255,486.472,CwAAAAD///8=
$PDGY,000000,3,,5,486,1,0
!PDGY,127250,2,3,255,486.572,DC20AAAAAAE=
!PDGY,127251,2,3,255,486.573,DAAAAAD///8=
!PDGY,127250,2,3,255,486.673,DS20AAAAAAE=
!PDGY,127251,2,3,255,486.673,DQAAAAD///8=
!PDGY,129039,4,43,255,486.682,EmuXAg7poFT/Q7RHHp/hewAABgAG//8AdAH/
!PDGY,127250,2,3
!PDGY,127250,2,3,255,515.799,Mj+0AAAAAAE=
!PDGY,127251,2,3,255,515.800,MgAAAAD///8=
!PDGY,127250,2,3,255,515.900,Mz+0AAAAAAE=
!PDGY,127251,2,3,255,515.900,MwAAAAD///8=
!PDGY,127250,2,3,255,516.0,ND+0AAAAAAE=
!PDGY,127251,2,3,255,516.1,NAAAAAD///8=
!PDGY,127250,2,3,255,516.101,NT+0AAAAAAE=
!PDGY,127251,2,3,255,516.102,NQAAAAD///8=
!PDGY,129038,4,43,255,516.197,ARUvAg68ulb/ngFHHiQxogAARYEAlXQAAAAA/w==
!PDGY,127250,2,3,255,516.202,Nj+0AAAAAAE=
!PDGY,127251,2,3,255,516.203,NgAAAAD///8=
$PDGY,000000,3,,5,516,1,0
!PDGY,129039,4,43,255,516.267,EgiMDw7///9/////f/z/////BgAm//8AdAH/
!PDGY,127250,2,3,255,516.303,Nz+0AAAAAAE=
!PDGY,127251,2,3,255,516.303,NwAAAAD///8=
!PDGY,126992,3,2,255,516.325,cgCfRXkooCM=
!PDGY,129025,2,2,255,516.326,////f////38=
!PDGY,129026,2,2,255,516.327,cvz///////8=
!PDGY,129539,6,2,255,516.329,cjuIE4gTiBM=
!PDGY,129029,3,2,255,516.341,cp9FeSigI/////////9//////////3//////////fwD8AIgTiBMAAAAAAQAAAAA=
!PDGY,129038,4,43,255,516.348,AViuzA7yeGz/3d4yHiBmjUACuQgIfY4AAAAA/w==
!PDGY,129540,6,2,255,516.393,cvwMCAAAAAAAAP///3/wBgAAAAAAAP///3/wFwAAAAAAAP///3/wDQAAAAAAAP///3/wBwAAAAAAAP///3/wAgAAAAC4C////3/xHgAAAAAAAP///3/wFgAAAAAAAP///3/wCQAAAAAAAP///3/wEAAAAAAAAP///3/wAwAAAAAAAP///3/wfgAAAAAAAP///3/w
!PDGY,127250,2,3,255,516.404,OD+0AAAAAAE=
!PDGY,127251,2,3,255,516.406,OAAAAAD///8=
!PDGY,127250,2,3,255,516.504,OT+0AAAAAAE=
!PDGY,127251,2,3,255,516.505,OQAAAAD///8=
!PDGY,129039,4,43,255,516.528,EgiMDw7///9/////f/z/////BgAm//8AdAH/
!PDGY,127250,2,3,255,516.605,Oj+0AAAAAAE=
!PDGY,127251,2,3,255,516.606,OgAAAAD///8=
!PDGY,129038,4,43,255,516.628,AQAlcxLW/Vj/OFxJHiELPgUAkGAIQ5MAAAAA/w==
!PDGY,127250,2,3,255,516.706,O1C0AAAAAAE=
!PDGY,127251,2,3,255,516.707,OwAAAAD///8=
!PDGY,129038,4,43,255,516.789,AQ1H1A2itTn/yn1FHiXVfxIHkGAAfX//fwAA/w==
!PDGY,127250,2,3,255,516.807,PFC0AAAAAAE=
!PDGY,127251,2,3,255,516.807,PAAAAAD///8=
!PDGY,127250,2,3,255,516.908,PVC0AAAAAAE=
!PDGY,127251,2,3,255,516.909,PQAAAAD///8=
!PDGY,129038,4,43,255,516.919,A0JMAg6ck1b/EmxGHiXRBpYBgB8IRQz/fwAA/w==
!PDGY,129793,7,43,255,516.960,BB9eJwBeoFb/jGhHHgKQBqAjaMAIn0XwAAD/
!PDGY,127250,2,3,255,517.8,PlC0AAAAAAE=
!PDGY,127251,2,3,255,517.9,PgAAAAD///8=
!PDGY,127250,2,3,255,517.109,Pz+0AAAAAAE=
!PDGY,127251,2,3,255,517.110,PwAAAAD///8=
!PDGY,129038,4,43,255,517.110,AfAbjA13WF//6A08HiQ269AChoEBKun/fwAA/w==
!PDGY,129038,4,43,255,517.160,Af/JmjsfWlb/HS9IHihPdAAAkGAA////fw8A/w==
!PDGY,59904,6,4,1,517.198,AO4A
!PDGY,60928,6,0,255,517.199,zqgiIgCCMsA=
!PDGY,127250,2,3,255,517.210,QD+0AAAAAAE=
!PDGY,127251,2,3,255,517.211,QAAAAAD///8=
$PDGY,000000,2,,5,517,1,0
!PDGY,127250,2,3,255,517.311,QVC0AAAAAAE=
!PDGY,127251,2,3,255,517.312,QQAAAAD///8=
!PDGY,126992,3,2,255,517.324,cwCfRYlPoCM=
!PDGY,129025,2,2,255,517.325,////f////38=
!PDGY,129026,2,2,255,517.326,c/z///////8=
!PDGY,129539,6,2,255,517.327,czuIE4gTiBM=
!PDGY,129029,3,2,255,517.345,c59FiU+gI/////////9//////////3//////////fwD8AIgTiBMAAAAAAQAAAAA=
!PDGY,129794,6,43,255,517.361,BfqdAw6hZYMAMkpRSjYgIEtBUklTU0EgICAgICAgICAgICAgIegDeAAKAGYDAABAtQMlrgFMQU5HU1RPTkUgICAgICAgICAgIAQB/w==
!PDGY,129540,6,2,255,517.396,c/wMCAAAAAAAAP///3/wBgAAAAAAAP///3/wFwAAAAAAAP///3/wDQAAAAAAAP///3/wBwAAAAAAAP///3/wAgAAAABUC////3/xHgAAAAAAAP///3/wFgAAAAAAAP///3/wCQAAAAAAAP///3/wEAAAAAAAAP///3/wAwAAAAAAAP///3/wfgAAAAAAAP///3/w
!PDGY,127250,2,3,255,517.411,QlC0AAAAAAE=
!PDGY,127251,2,3,255,517.412,QgAAAAD///8=
!PDGY,127250,2,3,255,517.512,Qz+0AAAAAAE=
!PDGY,127251,2,3,255,517.513,QwAAAAD///8=
!PDGY,127250,2,3,255,517.613,RD+0AAAAAAE=
!PDGY,127251,2,3,255,517.614,RAAAAAD///8=
!PDGY,127250,2,3,255,517.714,RVC0AAAAAAE=
!PDGY,127251,2,3,255,517.714,RQAAAAD///8=
!PDGY,59904,7,0,1,517.772,FPAB
!PDGY,127250,2,3,255,517.815,RlC0AAAAAAE=
!PDGY,127251,2,3,255,517.816,RgAAAAD///8=
!PDGY,129039,4,43,255,517.852,EgiMDw7///9/////f/z/////BgAm//8AdAH/
!PDGY,59904,7,0,1,517.900,FvAB
!PDGY,127250,2,3,255,517.915,R1C0AAAAAAE=
!PDGY,127251,2,3,255,517.916,RwAAAAD///8=
!PDGY,127250,2,3,255,518.16,SFC0AAAAAAE=
!PDGY,127251,2,3,255,518.17,SAAAAAD///8=
!PDGY,129038,4,43,255,518.23,AY/0Ag70XVf/7F1IHiQrvAAAkGAAH7oAAA8A/w==
!PDGY,127250,2,3,255,518.117,SVC0AAAAAAE=
!PDGY,127251,2,3,255,518.117,SQAAAAD///8=
!PDGY,127250,2,3,255,518.218,SlC0AAAAAAE=
!PDGY,127251,2,3,255,518.218,SgAAAAD///8=
$PDGY,000000,4,,5,518,1,0
!PDGY,129038,4,43,255,518.314,AeLVAQ7LuFX/lLJGHjLlxAAAqYEA////fwAA/w==
!PDGY,127250,2,3,255,518.318,S1C0AAAAAAE=
!PDGY,127251,2,3,255,518.320,SwAAAAD///8=
!PDGY,126992,3,2,255,518.328,dACfRZh2oCM=
!PDGY,129025,2,2,255,518.329,////f////38=
!PDGY,129026,2,2,255,518.330,dPz///////8=
!PDGY,129539,6,2,255,518.331,dDuIE4gTiBM=
!PDGY,129029,3,2,255,518.347,dJ9FmHagI/////////9//////////3//////////fwD8AIgTiBMAAAAAAQAAAAA=
!PDGY,129540,6,2,255,518.399,dPwMHQAAAAAAAP///3/wBgAAAAAAAP///3/wFwAAAAAAAP///3/wDQAAAAAAAP///3/wBwAAAAAAAP///3/wAgAAAABUC////3/xHgAAAAAAAP///3/wFgAAAAAAAP///3/wCQAAAAAAAP///3/wEAAAAAAAAP///3/wAwAAAAAAAP///3/wfgAAAAAAAP///3/w
!PDGY,127250,2,3,255,518.419,TFC0AAAAAAE=
!PDGY,127251,2,3,255,518.420,TAAAAAD///8=
!PDGY,129038,4,43,255,518.444,ASrlAg75g1f/Jn5IHiEheAAAUMAJZPMAAA8A/w==
!PDGY,127250,2,3,255,518.520,TVC0AAAAAAE=
!PDGY,127251,2,3,255,518.521,TQAAAAD///8=
!PDGY,127250,2,3,255,518.621,TlC0AAAAAAE=
!PDGY,127251,2,3,255,518.621,TgAAAAD///8=
!PDGY,127250,2,3,255,518.722,T1C0AAAAAAE=
!PDGY,127251,2,3,255,518.722,TwAAAAD///8=
!PDGY,127250,2,3,255,518.822,UFC0AAAAAAE=
!PDGY,127251,2,3,255,518.823,UAAAAAD///8=
!PDGY,129039,4,43,255,518.916,EgiMDw7///9/////f/z/////BgAm//8AdAH/
!PDGY,127250,2,3,255,518.923,UT+0AAAAAAE=
!PDGY,127251,2,3,255,518.924,UQAAAAD///8=
!PDGY,127250,2,3,255,519.24,Uj+0AAAAAAE=
!PDGY,127251,2,3,255,519.25,UgAAAAD///8=
!PDGY,129038,4,43,255,519.36,Af8EAg5E9Vb/ilhGHjAJj4UAv4EA////fw8A/w==
!PDGY,127250,2,3,255,519.125,Uz+0AAAAAAE=
!PDGY,127251,2,3,255,519.125,UwAAAAD///8=
!PDGY,129038,4,43,255,519.146,AXRalw02ilj/1B5JHizoGQAAAEEBlLAAAAAA/w==
$PDGY,000000,3,,5,519,1,0
!PDGY,127250,2,3,255,519.225,VD+0AAAAAAE=
!PDGY,127251,2,3,255,519.226,VAAAAAD///8=
!PDGY,127250,2,3,255,519.326,VVC0AAAAAAE=
!PDGY,127251,2,3,255,519.327,VQAAAAD///8=
!PDGY,129038,4,43,255,519.328,Ad0IAg4Nujr/wM5IHjCPeZICmggIZnsyAAAA/w==
!PDGY,126992,3,2,255,519.331,dQCfRaedoCM=
!PDGY,129025,2,2,255,519.333,////f////38=
!PDGY,129026,2,2,255,519.335,dfz///////8=
!PDGY,129539,6,2,255,519.337,dTuIE4gTiBM=
!PDGY,129029,3,2,255,519.350,dZ9Fp52gI/////////9//////////3//////////fwD8AIgTiBMAAAAAAQAAAAA=
!PDGY,129540,6,2,255,519.402,dfwMHQAAAAAAAP///3/wBgAAAAAAAP///3/wFwAAAAAAAP///3/wDQAAAAAAAP///3/wBwAAAAAAAP///3/wAgAAAABUC////3/xHgAAAAAAAP///3/wFgAAAAAAAP///3/wCQAAAAAAAP///3/wEAAAAAAAAP///3/wAwAAAAAAAP///3/wfgAAAAAAAP///3/w
!PDGY,127250,2,3,255,519.427,VlC0AAAAAAE=
!PDGY,127251,2,3,255,519.428,VgAAAAD///8=
!PDGY,127250,2,3,255,519.528,Vz+0AAAAAAE=
!PDGY,127251,2,3,255,519.528,VwAAAAD///8=
!PDGY,127250,2,3,255,519.629,WD+0AAAAAAE=
!PDGY,127251,2,3,255,519.629,WAAAAAD///8=
!PDGY,127250,2,3,255,519.729,WT+0AAAAAAE=
!PDGY,127251,2,3,255,519.730,WQAAAAD///8=
!PDGY,129038,4,43,255,519.789,ARcAAg7Z8FX/8h1GHjRKZAUARMAA////fw8A/w==
!PDGY,127250,2,3,255,519.830,Wj+0AAAAAAE=
!PDGY,127251,2,3,255,519.831,WgAAAAD///8=
!PDGY,129039,4,43,255,519.879,EgiMDw7///9/////f/z/////BgAm//8AdAH/
!PDGY,127250,2,3,255,519.931,W1C0AAAAAAE=
!PDGY,127251,2,3,255,519.932,WwAAAAD///8=
!PDGY,129038,4,43,255,519.969,A8ycAw4NiVf/d7VEHjlDmT0EYRsIFJoAAAAA/w==
!PDGY,127250,2,3,255,520.32,XFC0AAAAAAE=
!PDGY,127251,2,3,255,520.32,XAAAAAD///8=
!PDGY,127250,2,3,255,520.133,XT+0AAAAAAE=
!PDGY,127251,2,3,255,520.133,XQAAAAD///8=
$PDGY,000000,3,,5,520,1,0
!PDGY,127250,2,3,255,520.233,Xj+0AAAAAAE=
!PDGY,127251,2,3,255,520.234,XgAAAAD///8=
!PDGY,127250,2,3,255,520.334,Xz+0AAAAAAE=
!PDGY,127251,2,3,255,520.335,XwAAAAD///8=
!PDGY,126992,3,2,255,520.335,dgCfRbfEoCM=
!PDGY,129025,2,2,255,520.336,////f////38=
!PDGY,129026,2,2,255,520.337,dvz///////8=
!PDGY,129539,6,2,255,520.339,djuIE4gTiBM=
!PDGY,129038,4,43,255,520.341,AbXhAg4j5U7/+aI+HjXskv8D9YEBQ5MAAAAA/w==
!PDGY,129029,3,2,255,520.354,dp9Ft8SgI/////////9//////////3//////////fwD8AIgTiBMAAAAAAQAAAAA=
!PDGY,129038,4,43,255,520.401,ASNMAg5SLVf/2vtDHjnyk5YB+IEA////fwAA/w==
!PDGY,129540,6,2,255,520.407,dvwMHQAAAAAAAP///3/wBgAAAAAAAP///3/wFwAAAAAAAP///3/wDQAAAAAAAP///3/wBwAAAAAAAP///3/wAgAAAADwCv///3/xHgAAAAAAAP///3/wFgAAAAAAAP///3/wCQAAAAAAAP///3/wEAAAAAAAAP///3/wAwAAAAAAAP///3/wfgAAAAAAAP///3/w
!PDGY,127250,2,3,255,520.435,YD+0AAAAAAE=
!PDGY,127251,2,3,255,520.436,YAAAAAD///8=
!PDGY,127250,2,3,255,520.536,YT+0AAAAAAE=
!PDGY,127251,2,3,255,520.536,YQAAAAD///8=
!PDGY,127250,2,3,255,520.637,Yj+0AAAAAAE=
!PDGY,127251,2,3,255,520.637,YgAAAAD///8=
!PDGY,127250,2,3,255,520.737,Yz+0AAAAAAE=
!PDGY,127251,2,3,255,520.738,YwAAAAD///8=
!PDGY,127250,2,3,255,520.838,ZD+0AAAAAAE=
!PDGY,127251,2,3,255,520.839,ZAAAAAD///8=
!PDGY,127250,2,3,255,520.939,ZT+0AAAAAAE=
!PDGY,127251,2,3,255,520.939,ZQAAAAD///8=
!PDGY,127250,2,3,255,521.40,Zj+0AAAAAAE=
!PDGY,127251,2,3,255,521.40,ZgAAAAD///8=
!PDGY,127250,2,3,255,521.140,Zz+0AAAAAAE=
!PDGY,127251,2,3,255,521.141,ZwAAAAD///8=
!PDGY,129039,4,43,255,521.193,EgiMDw7///9/////f/z/////BgAm//8AdAH/
$PDGY,000000,3,,5,521,1,0
!PDGY,127250,2,3,255,521.241,aD+0AAAAAAE=
!PDGY,127251,2,3,255,521.242,aAAAAAD///8=
!PDGY,126992,3,2,255,521.339,dwCfRcbroCM=
!PDGY,129025,2,2,255,521.340,////f////38=
!PDGY,129026,2,2,255,521.341,d/z///////8=
!PDGY,129539,6,2,255,521.342,dzuIE4gTiBM=
!PDGY,127250,2,3,255,521.342,aT+0AAAAAAE=
!PDGY,127251,2,3,255,521.343,aQAAAAD///8=
!PDGY,129029,3,2,255,521.357,d59FxuugI/////////9//////////3//////////fwD8AIgTiBMAAAAAAQAAAAA=
!PDGY,129038,4,43,255,521.364,A0JMAg6ck1b/lXJGHjUjBnIB0A8Alwv/fwAA/w==
!PDGY,129540,6,2,255,521.409,d/wMHQAAAAAAAP///3/wBgAAAAAAAP///3/wFwAAAAAAAP///3/wDQAAAAAAAP///3/wBwAAAAAAAP///3/wAgAAAABUC////3/xHgAAAAAAAP///3/wFgAAAAAAAP///3/wCQAAAAAAAP///3/wEAAAAAAAAP///3/wAwAAAAAAAP///3/wfgAAAAAAAP///3/w
!PDGY,127250,2,3,255,521.443,aj+0AAAAAAE=
!PDGY,127251,2,3,255,521.443,agAAAAD///8=
!PDGY,127250,2,3,255,521.544,az+0AAAAAAE=
!PDGY,127251,2,3,255,521.544,awAAAAD///8=
!PDGY,129038,4,43,255,521.635,AbVcAw4G3Vj/7NpIHjgfyQAAJoII////fwAA/w==
!PDGY,127250,2,3,255,521.644,bD+0AAAAAAE=
!PDGY,127251,2,3,255,521.645,bAAAAAD///8=
!PDGY,127250,2,3,255,521.745,bT+0AAAAAAE=
